# sections
Fall 2026 (34 employer-stated)
Recently posted — cycle not stated (178 roles)
Summer 2027 (300 employer-stated)
# rows
Summer 2027 (300 employer-stated)	Booz Allen / University - Summer 2027, Software Engineer Intern 🇺🇸 🆕 @ Fayetteville, NC	Company=Booz Allen; Role=University - Summer 2027, Software Engineer Intern 🇺🇸; Category=Software; Location=Fayetteville, NC; Skills=Java, C++, Git; Posted=Sep 11, 2026; Apply=[Apply](https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Fayetteville-NC/University---Summer-2027--Software-Engineer-Intern_R0249225)
Summer 2027 (300 employer-stated)	Bracco / Software Engineering Intern/ Co-op (R&D Sustaining) 🆕 @ USA, Eden Prairie, Minnesota, 55344	Company=Bracco; Role=Software Engineering Intern/ Co-op (R&D Sustaining); Category=Software; Location=USA, Eden Prairie, Minnesota, 55344; Skills=C++, C#; Posted=Sep 10, 2026; Apply=[Apply](https://bracco.wd103.myworkdayjobs.com/braccocareers/job/USA-Eden-Prairie-Minnesota-55344/Software-Engineering-Intern--Co-op--R-D-Sustaining-_JR100327)
Summer 2027 (300 employer-stated)	Brevan Howard / 2027 Summer Internship Program – Systematic Trading Technology Software Engineer, New York @ New York	Company=Brevan Howard; Role=2027 Summer Internship Program – Systematic Trading Technology Software Engineer, New York; Category=Quant; Location=New York; Skills=Python, Java, TypeScript, JavaScript; Posted=Sep 10, 2026; Apply=[Apply](https://wd3.myworkdaysite.com/recruiting/brevanhoward/BH_ExternalCareers/job/New-York/XMLNAME-2027-Summer-Internship-Program---Systematic-Trading-Technology-Software-Engineer--New-York_JR101597)
Summer 2027 (300 employer-stated)	CACI / DevOps/Software Engineering Intern - Summer 2027 @ Denver, CO, US	Company=CACI; Role=DevOps/Software Engineering Intern - Summer 2027; Category=Software; Location=Denver, CO, US; Skills=Python, Java, Linux, Git; Posted=Sep 09, 2026; Apply=[Apply](https://caci.wd1.myworkdayjobs.com/external/job/Denver-CO-US/DevOps-Software-Engineering-Intern---Summer-2027_331798)
Summer 2027 (300 employer-stated)	CACI / Software Engineering Intern - Summer 2027 @ Denver, CO, US	Company=CACI; Role=Software Engineering Intern - Summer 2027; Category=Software; Location=Denver, CO, US; Skills=Python, Java, JavaScript, SQL; Posted=Sep 10, 2026; Apply=[Apply](https://caci.wd1.myworkdayjobs.com/external/job/Denver-CO-US/Software-Engineering-Intern---Summer-2027_331543-1)
Summer 2027 (300 employer-stated)	CACI / Software Engineering Intern – Summer 2027 @ Lisle, IL, US	Company=CACI; Role=Software Engineering Intern – Summer 2027; Category=Software; Location=Lisle, IL, US; Skills=Python, C++, Linux, Git; Posted=Sep 09, 2026; Apply=[Apply](https://caci.wd1.myworkdayjobs.com/external/job/Lisle-IL-US/Software-Engineering-Intern---Summer-2027_331742)
Summer 2027 (300 employer-stated)	CIBC / 2027 Summer Intern - Software Engineering 🛂 @ Chicago, IL	Company=CIBC; Role=2027 Summer Intern - Software Engineering; Category=Software; Location=Chicago, IL; Skills=Python, SQL; Posted=Sep 04, 2026; Apply=[Apply](https://cibc.wd3.myworkdayjobs.com/search/job/Chicago-IL/XMLNAME-2027-Summer-Intern---Software-Engineering_2618322-1)
Summer 2027 (300 employer-stated)	Charles River Associates (CRA) / (2028 Bachelor's/Master's graduates) Cyber and Forensic Technology Consulting Analyst/Associate Intern (Summer 2027) @ Boston +11 more	Company=Charles River Associates (CRA); Role=(2028 Bachelor's/Master's graduates) Cyber and Forensic Technology Consulting Analyst/Associate Intern (Summer 2027); Category=Security; Location=Boston +11 more; Skills=Python, C#, SQL; Posted=Aug 28, 2026; Apply=[Apply](https://job-boards.greenhouse.io/charlesriverassociates/jobs/8128811)
Summer 2027 (300 employer-stated)	Chicago Trading Company / Quant Trading Internship - Summer 2027 @ Chicago, Illinois, United States	Company=Chicago Trading Company; Role=Quant Trading Internship - Summer 2027; Category=Quant; Location=Chicago, Illinois, United States; Skills=Python; Posted=Jul 20, 2026; Apply=[Apply](https://job-boards.greenhouse.io/ctccampusboard/jobs/4708188005)
Summer 2027 (300 employer-stated)	Chicago Trading Company / Software Engineering Internship - Summer 2027 @ Chicago, Illinois, United States	Company=Chicago Trading Company; Role=Software Engineering Internship - Summer 2027; Category=Software; Location=Chicago, Illinois, United States; Skills=Python, Java, C++; Posted=Jul 20, 2026; Apply=[Apply](https://job-boards.greenhouse.io/ctccampusboard/jobs/4708230005)
Summer 2027 (300 employer-stated)	Cigna Group / Artificial Intelligence Innovation Development Program (AIIDP) Summer Internship @ NC +2 more	Company=Cigna Group; Role=Artificial Intelligence Innovation Development Program (AIIDP) Summer Internship; Category=Data & ML/AI; Location=NC +2 more; Skills=Python, SQL, LLMs; Posted=Sep 03, 2026; Apply=[Apply](https://cigna.wd5.myworkdayjobs.com/cignacareers/job/NC-Raleigh-701-Corporate-Center-Dr-STE-200/Ai-Innovation-Development-Program--AIIDP--Summer-internship_26010712)
Summer 2027 (300 employer-stated)	Cigna Group / The Cigna Group's Technology Development Program - AI Engineering Track Summer Internship @ TX, Austin, 11501 Alterra Pkwy STE 500	Company=Cigna Group; Role=The Cigna Group's Technology Development Program - AI Engineering Track Summer Internship; Category=Data & ML/AI; Location=TX, Austin, 11501 Alterra Pkwy STE 500; Skills=Python, PyTorch, TensorFlow, scikit-learn; Posted=Sep 09, 2026; Apply=[Apply](https://cigna.wd5.myworkdayjobs.com/cignacareers/job/TX-Austin-11501-Alterra-Pkwy-STE-500/The-Cigna-Group-s-Technology-Development-Program---AI-Engineering-Track-Summer-Internship_26009535)
Summer 2027 (300 employer-stated)	Cigna Group / The Cigna Group's Technology Development Program - Infrastructure & Cloud Engineering Track Summer Internship @ CT +2 more	Company=Cigna Group; Role=The Cigna Group's Technology Development Program - Infrastructure & Cloud Engineering Track Summer Internship; Category=Software; Location=CT +2 more; Skills=Python, Java, JavaScript, Bash; Posted=Sep 10, 2026; Apply=[Apply](https://cigna.wd5.myworkdayjobs.com/cignacareers/job/CT-Bloomfield-900-Cottage-Grove-Rd-Wilde-Bldg/The-Cigna-Group-s-Technology-Development-Program-----Infrastructure---Cloud-Engineering-Track_26009529)
Summer 2027 (300 employer-stated)	Citizens Financial Group / Cloud Engineer Summer 2027 Intern / Enterprise Technology & Security Summer Internship Program 🆕 @ United States	Company=Citizens Financial Group; Role=Cloud Engineer Summer 2027 Intern / Enterprise Technology & Security Summer Internship Program; Category=Security; Location=United States; Skills=Python, Java, JavaScript, SQL; Posted=Sep 11, 2026; Apply=[Apply](https://hcgn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/49284)
Summer 2027 (300 employer-stated)	Citizens Financial Group / Data Engineer Summer 2027 Intern / Enterprise Technology & Security Summer Internship Program 🆕 @ United States	Company=Citizens Financial Group; Role=Data Engineer Summer 2027 Intern / Enterprise Technology & Security Summer Internship Program; Category=Data & ML/AI; Location=United States; Skills=Python, Java, SQL, LLMs; Posted=Sep 11, 2026; Apply=[Apply](https://hcgn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/49285)
Summer 2027 (300 employer-stated)	Citizens Financial Group / Data Science Undergraduate 2027 Summer Intern 🆕 @ United States	Company=Citizens Financial Group; Role=Data Science Undergraduate 2027 Summer Intern; Category=Data & ML/AI; Location=United States; Skills=Python, SQL, Pandas, Computer Vision; Posted=Sep 11, 2026; Apply=[Apply](https://hcgn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/49276)
Summer 2027 (300 employer-stated)	Clarios / IT Digital/AI Intern (Summer 2027) 🛂 @ United States, Wisconsin, Milwaukee	Company=Clarios; Role=IT Digital/AI Intern (Summer 2027); Category=Data & ML/AI; Location=United States, Wisconsin, Milwaukee; Skills=No skills listed; Posted=Sep 01, 2026; Apply=[Apply](https://clarios.wd5.myworkdayjobs.com/clarioscareers/job/United-States-Wisconsin-Milwaukee/IT-Digital-AI-Intern--Summer-2027-_WD49910)
Summer 2027 (300 employer-stated)	Coinbase / Data Engineer Intern @ Hybrid - San Francisco, CA	Company=Coinbase; Role=Data Engineer Intern; Category=Data & ML/AI; Location=Hybrid - San Francisco, CA; Skills=Python, SQL, LLMs, AWS; Posted=Sep 08, 2026; Apply=[Apply](https://www.coinbase.com/careers/positions/8175459?gh_jid=8175459)
Summer 2027 (300 employer-stated)	Coinbase / Machine Learning Engineer Intern @ Hybrid - San Francisco, CA	Company=Coinbase; Role=Machine Learning Engineer Intern; Category=Data & ML/AI; Location=Hybrid - San Francisco, CA; Skills=Python, PyTorch, TensorFlow, LLMs; Posted=Sep 08, 2026; Apply=[Apply](https://www.coinbase.com/careers/positions/8175441?gh_jid=8175441)
Summer 2027 (300 employer-stated)	Coinbase / Software Engineer Intern @ Hybrid - San Francisco, CA	Company=Coinbase; Role=Software Engineer Intern; Category=Software; Location=Hybrid - San Francisco, CA; Skills=LLMs; Posted=Sep 08, 2026; Apply=[Apply](https://www.coinbase.com/careers/positions/8168315?gh_jid=8168315)
Summer 2027 (300 employer-stated)	Commure / Software Engineering Intern, Summer 2027 🆕 @ Mountain View, CA	Company=Commure; Role=Software Engineering Intern, Summer 2027; Category=Software; Location=Mountain View, CA; Skills=Python, TypeScript, Swift, Kotlin; Posted=Sep 11, 2026; Apply=[Apply](https://jobs.ashbyhq.com/commure/62841aa1-3ee5-4547-8380-637b737b2cb3)
Summer 2027 (300 employer-stated)	Conagra Brands / Cybersecurity Internship - Summer 2027 @ Omaha, Nebraska	Company=Conagra Brands; Role=Cybersecurity Internship - Summer 2027; Category=Security; Location=Omaha, Nebraska; Skills=No skills listed; Posted=Aug 28, 2026; Apply=[Apply](https://conagrabrands.wd1.myworkdayjobs.com/Careers_US/job/Omaha-Nebraska/Cybersecurity-Internship---Summer-2027_Req-039965)
Summer 2027 (300 employer-stated)	Conagra Brands / IT Infrastructure Internship - Summer 2027 @ Omaha, Nebraska	Company=Conagra Brands; Role=IT Infrastructure Internship - Summer 2027; Category=Software; Location=Omaha, Nebraska; Skills=No skills listed; Posted=Aug 17, 2026; Apply=[Apply](https://conagrabrands.wd1.myworkdayjobs.com/Careers_US/job/Omaha-Nebraska/IT-Infrastructure-Internship---Summer-2027_Req-039788)
Summer 2027 (300 employer-stated)	Conagra Brands / Software Development Internship - Summer 2027 @ Omaha, Nebraska	Company=Conagra Brands; Role=Software Development Internship - Summer 2027; Category=Software; Location=Omaha, Nebraska; Skills=Azure, Git; Posted=Aug 17, 2026; Apply=[Apply](https://conagrabrands.wd1.myworkdayjobs.com/Careers_US/job/Omaha-Nebraska/Software-Development-Internship---Summer-2027_Req-039787)
Summer 2027 (300 employer-stated)	Continental Resources / Data Analyst Intern (Summer 2027) @ Oklahoma City, OK	Company=Continental Resources; Role=Data Analyst Intern (Summer 2027); Category=Data & ML/AI; Location=Oklahoma City, OK; Skills=Python, SQL, HTML/CSS; Posted=Aug 18, 2026; Apply=[Apply](https://clr.wd5.myworkdayjobs.com/CLR_Careers/job/Oklahoma-City-OK/Data-Analyst-Intern--Summer-2027-_R02591-1)
Summer 2027 (300 employer-stated)	Corteva / Agentic AI Engineer Intern 🆕 @ Indianapolis, Indiana, United States	Company=Corteva; Role=Agentic AI Engineer Intern; Category=Data & ML/AI; Location=Indianapolis, Indiana, United States; Skills=Python, LLMs, AWS, Azure; Posted=Sep 11, 2026; Apply=[Apply](https://corteva.wd5.myworkdayjobs.com/corteva/job/Indianapolis-Indiana-United-States/Agentic-AI-Engineer-Intern_248210W)
Summer 2027 (300 employer-stated)	Cox / AI/Automation Intern - Summer 2027 🆕 @ Atlanta GA	Company=Cox; Role=AI/Automation Intern - Summer 2027; Category=Data & ML/AI; Location=Atlanta GA; Skills=Python, Java, C#, TypeScript; Posted=Sep 10, 2026; Apply=[Apply](https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Atlanta-GA/AI-Automation-Intern---Summer-2027_R202682342)
Summer 2027 (300 employer-stated)	Cox / Cybersecurity Intern - Summer 2027 🆕 @ Atlanta GA	Company=Cox; Role=Cybersecurity Intern - Summer 2027; Category=Security; Location=Atlanta GA; Skills=Python, JavaScript; Posted=Sep 10, 2026; Apply=[Apply](https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Atlanta-GA/Cybersecurity-Intern---Summer-2027_R202682288)
Summer 2027 (300 employer-stated)	Cox / Infrastructure Automation Intern - Summer 2027 🆕 @ Atlanta GA	Company=Cox; Role=Infrastructure Automation Intern - Summer 2027; Category=Software; Location=Atlanta GA; Skills=AWS, Azure, Terraform, Linux; Posted=Sep 10, 2026; Apply=[Apply](https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Atlanta-GA/Infrastructure-Automation-Intern---Summer-2027_R202682338)
Summer 2027 (300 employer-stated)	DTCC / Application Developer Intern [2027 Intern Program] @ Jersey City +8 more	Company=DTCC; Role=Application Developer Intern [2027 Intern Program]; Category=Software; Location=Jersey City +8 more; Skills=Python, Java, TypeScript, JavaScript; Posted=Aug 25, 2026; Apply=[Apply](https://ebxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/214459)
Summer 2027 (300 employer-stated)	DTCC / Information Security Intern [2027 Intern Program] @ Jersey City +8 more	Company=DTCC; Role=Information Security Intern [2027 Intern Program]; Category=Security; Location=Jersey City +8 more; Skills=No skills listed; Posted=Aug 25, 2026; Apply=[Apply](https://ebxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/214476)
Summer 2027 (300 employer-stated)	DTCC / Infrastructure Engineer Intern [2027 Intern Program] @ Jersey City +8 more	Company=DTCC; Role=Infrastructure Engineer Intern [2027 Intern Program]; Category=Software; Location=Jersey City +8 more; Skills=Python, SQL, Bash, AWS; Posted=Aug 25, 2026; Apply=[Apply](https://ebxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/214473)
Summer 2027 (300 employer-stated)	DV Trading / Quantitative Research Intern - Summer 2027 (DV Equities) 🆕 @ New York	Company=DV Trading; Role=Quantitative Research Intern - Summer 2027 (DV Equities); Category=Quant; Location=New York; Skills=Python, Pandas; Posted=Sep 11, 2026; Apply=[Apply](https://job-boards.greenhouse.io/dvtrading/jobs/4733133005)
Summer 2027 (300 employer-stated)	DV Trading / Quantitative Trading Intern - Summer 2027 (DV Equities) 🆕 @ New York	Company=DV Trading; Role=Quantitative Trading Intern - Summer 2027 (DV Equities); Category=Quant; Location=New York; Skills=Python, C++; Posted=Sep 11, 2026; Apply=[Apply](https://job-boards.greenhouse.io/dvtrading/jobs/4702083005)
Summer 2027 (300 employer-stated)	DV Trading / Software Developer Intern - Summer 2027 (DV Equities) 🆕 @ New York	Company=DV Trading; Role=Software Developer Intern - Summer 2027 (DV Equities); Category=Software; Location=New York; Skills=Python, C++, Linux; Posted=Sep 11, 2026; Apply=[Apply](https://job-boards.greenhouse.io/dvtrading/jobs/4733138005)
Summer 2027 (300 employer-stated)	Datadog / Software Engineering Intern (Summer) @ Boston +5 more	Company=Datadog; Role=Software Engineering Intern (Summer); Category=Software; Location=Boston +5 more; Skills=Kubernetes; Posted=Sep 08, 2026; Apply=[Apply](https://careers.datadoghq.com/detail/8052118/?gh_jid=8052118)
Summer 2027 (300 employer-stated)	Dev Technology Group / AI/ML Intern (Summer 2027) 🇺🇸 @ Reston, Virginia	Company=Dev Technology Group; Role=AI/ML Intern (Summer 2027) 🇺🇸; Category=Data & ML/AI; Location=Reston, Virginia; Skills=Python, Java, PyTorch, TensorFlow; Posted=Aug 19, 2026; Apply=[Apply](https://job-boards.greenhouse.io/devtechnology/jobs/8726074002)
Summer 2027 (300 employer-stated)	Dev Technology Group / Microsoft Power Platform & AI Intern (Summer 2027) 🇺🇸 @ Reston, Virginia	Company=Dev Technology Group; Role=Microsoft Power Platform & AI Intern (Summer 2027) 🇺🇸; Category=Data & ML/AI; Location=Reston, Virginia; Skills=Python, Java, C#, JavaScript; Posted=Aug 19, 2026; Apply=[Apply](https://job-boards.greenhouse.io/devtechnology/jobs/8726259002)
Summer 2027 (300 employer-stated)	Dev Technology Group / React/Node Developer Intern (Summer 2027) 🇺🇸 @ Reston, Virginia	Company=Dev Technology Group; Role=React/Node Developer Intern (Summer 2027) 🇺🇸; Category=Software; Location=Reston, Virginia; Skills=React, Java, TypeScript, JavaScript; Posted=Aug 20, 2026; Apply=[Apply](https://job-boards.greenhouse.io/devtechnology/jobs/8726212002)
Summer 2027 (300 employer-stated)	Devon Energy / Cyber Security Intern 2027 @ Oklahoma City, OK	Company=Devon Energy; Role=Cyber Security Intern 2027; Category=Security; Location=Oklahoma City, OK; Skills=No skills listed; Posted=Sep 08, 2026; Apply=[Apply](https://wd5.myworkdaysite.com/recruiting/devonenergy/Careers/job/Oklahoma-City-OK/Cyber-Security-Intern-2027_R26303-1)
Summer 2027 (300 employer-stated)	DraftKings / Data Science Intern (Summer 2027) @ Boston, MA	Company=DraftKings; Role=Data Science Intern (Summer 2027); Category=Data & ML/AI; Location=Boston, MA; Skills=Python, Git; Posted=Sep 01, 2026; Apply=[Apply](https://draftkings.wd1.myworkdayjobs.com/Campus_Career_Portal/job/Boston-MA/Data-Science-Intern--Summer-2027-_JR14958)
Summer 2027 (300 employer-stated)	DraftKings / Data Science Intern-Referral (Summer 2027) @ Boston, MA	Company=DraftKings; Role=Data Science Intern-Referral (Summer 2027); Category=Data & ML/AI; Location=Boston, MA; Skills=Python, Git; Posted=Sep 01, 2026; Apply=[Apply](https://draftkings.wd1.myworkdayjobs.com/Employee_Referral_Portal/job/Boston-MA/Data-Science-Intern-Referral--Summer-2027-_JR14960)
Summer 2027 (300 employer-stated)	DraftKings / Software Engineer Intern-Referral (Summer 2027) @ Boston, MA	Company=DraftKings; Role=Software Engineer Intern-Referral (Summer 2027); Category=Software; Location=Boston, MA; Skills=No skills listed; Posted=Sep 01, 2026; Apply=[Apply](https://draftkings.wd1.myworkdayjobs.com/Employee_Referral_Portal/job/Boston-MA/Software-Engineer-Intern-Referral--Summer-2027-_JR14932)
Summer 2027 (300 employer-stated)	DriveTime / Database Engineering Intern (Summer 2027) @ 1720 W Rio Salado Pkwy Tempe, AZ 85281	Company=DriveTime; Role=Database Engineering Intern (Summer 2027); Category=Software; Location=1720 W Rio Salado Pkwy Tempe, AZ 85281; Skills=Python, SQL, Azure, Snowflake; Posted=Sep 03, 2026; Apply=[Apply](https://drivetime.wd1.myworkdayjobs.com/drivetime/job/1720-W-Rio-Salado-Pkwy-Tempe-AZ-85281/Data-Engineer-Intern--Summer-2027-_R16300)
Summer 2027 (300 employer-stated)	DriveTime / Software Engineering Intern (Summer 2027) @ 1720 W Rio Salado Pkwy Tempe, AZ 85281	Company=DriveTime; Role=Software Engineering Intern (Summer 2027); Category=Software; Location=1720 W Rio Salado Pkwy Tempe, AZ 85281; Skills=Python, Java, C#, TypeScript; Posted=Sep 03, 2026; Apply=[Apply](https://drivetime.wd1.myworkdayjobs.com/drivetime/job/1720-W-Rio-Salado-Pkwy-Tempe-AZ-85281/Software-Engineer-Intern--Summer-2027-_R16294)
Summer 2027 (300 employer-stated)	Dropbox 🆁 / Software Engineering Intern (Summer 2027) @ Remote - US: All locations	Company=Dropbox 🆁; Role=Software Engineering Intern (Summer 2027); Category=Software; Location=Remote - US: All locations; Skills=Python, JavaScript; Posted=Sep 07, 2026; Apply=[Apply](https://jobs.dropbox.com/listing/8106224?gh_jid=8106224)
Summer 2027 (300 employer-stated)	EMC Insurance / Intern- Data Science 🆕 @ Iowa	Company=EMC Insurance; Role=Intern- Data Science; Category=Data & ML/AI; Location=Iowa; Skills=No skills listed; Posted=Sep 11, 2026; Apply=[Apply](https://emcins.wd5.myworkdayjobs.com/EMC_Careers/job/Iowa/Intern--Data-Science_R6524)
Summer 2027 (300 employer-stated)	ENFOS / Software Engineer Intern (Summer 2027) @ Durham +5 more	Company=ENFOS; Role=Software Engineer Intern (Summer 2027); Category=Software; Location=Durham +5 more; Skills=Python, Java, TypeScript, JavaScript; Posted=Sep 04, 2026; Apply=[Apply](https://apply.workable.com/enfos-inc/j/CA15908E0A/)
Summer 2027 (300 employer-stated)	Emerson Electric / Software Engineering Co-op (Jun-Dec 2027) @ Eden Prairie, MN, United States	Company=Emerson Electric; Role=Software Engineering Co-op (Jun-Dec 2027); Category=Software; Location=Eden Prairie, MN, United States; Skills=C#; Posted=Sep 10, 2026; Apply=[Apply](https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26010738)
Summer 2027 (300 employer-stated)	Equifax / Site Reliability Engineer Intern @ USA - Missouri - St. Louis - Lackland	Company=Equifax; Role=Site Reliability Engineer Intern; Category=Software; Location=USA - Missouri - St. Louis - Lackland; Skills=Python, Java, GCP; Posted=Aug 30, 2026; Apply=[Apply](https://equifax.wd5.myworkdayjobs.com/UR_External/job/USA---Missouri---St-Louis---Lackland/Site-Reliability-Engineer-Intern_J00178674)
Summer 2027 (300 employer-stated)	FOTH / Civil Engineering Intern-Coastal Infrastructure (Summer 2027) @ Newport, Rhode Island	Company=FOTH; Role=Civil Engineering Intern-Coastal Infrastructure (Summer 2027); Category=Software; Location=Newport, Rhode Island; Skills=No skills listed; Posted=Sep 01, 2026; Apply=[Apply](https://jobs.lever.co/foth/072d5e17-c095-49bc-ac02-4cd558bb5d64)
Summer 2027 (300 employer-stated)	FOTH / Civil Engineering Intern-Waterfront Infrastructure (Summer 2027) @ Green Bay, Wisconsin	Company=FOTH; Role=Civil Engineering Intern-Waterfront Infrastructure (Summer 2027); Category=Software; Location=Green Bay, Wisconsin; Skills=No skills listed; Posted=Sep 01, 2026; Apply=[Apply](https://jobs.lever.co/foth/95f75d08-ec27-48ff-8c60-dcf2d5720885)
Summer 2027 (300 employer-stated)	Fannie Mae / Campus – Data Science Intern (Analytics & Modeling Program) 🛂 @ Washington, DC	Company=Fannie Mae; Role=Campus – Data Science Intern (Analytics & Modeling Program); Category=Data & ML/AI; Location=Washington, DC; Skills=Python, SQL, Git; Posted=Aug 20, 2026; Apply=[Apply](https://fanniemae.wd1.myworkdayjobs.com/FannieMaeCareers/job/Washington-DC/Campus---Data-Science-Intern--Analytics---Modeling-Program-_JR2815)
Summer 2027 (300 employer-stated)	Fannie Mae / Campus – Treasury & Capital Markets Program Intern (Quantitative Research Track) 🛂 @ Washington, DC	Company=Fannie Mae; Role=Campus – Treasury & Capital Markets Program Intern (Quantitative Research Track); Category=Quant; Location=Washington, DC; Skills=Python, SQL; Posted=Aug 26, 2026; Apply=[Apply](https://fanniemae.wd1.myworkdayjobs.com/FannieMaeCareers/job/Washington-DC/Campus---Treasury---Capital-Markets-Program-Intern--Quantitative-Research-Track-_JR2872)
Summer 2027 (300 employer-stated)	Fifth Third Bank / Information Security Co-op - Cyber Threat Interdiction - Summer 2027 @ Cincinnati, OH	Company=Fifth Third Bank; Role=Information Security Co-op - Cyber Threat Interdiction - Summer 2027; Category=Security; Location=Cincinnati, OH; Skills=No skills listed; Posted=Aug 20, 2026; Apply=[Apply](https://fifththird.wd5.myworkdayjobs.com/53careers/job/Cincinnati-OH/Information-Security-Co-op---Cyber-Threat-Interdiction---Summer-2027_R71582)
Summer 2027 (300 employer-stated)	Fifth Third Bank / Information Security Co-op – Identity & Access Management – Summer 2027 @ Cincinnati, OH	Company=Fifth Third Bank; Role=Information Security Co-op – Identity & Access Management – Summer 2027; Category=Security; Location=Cincinnati, OH; Skills=No skills listed; Posted=Aug 20, 2026; Apply=[Apply](https://fifththird.wd5.myworkdayjobs.com/53careers/job/Cincinnati-OH/Information-Security-Co-op---Identity---Access-Management---Summer-2027_R71591)
Summer 2027 (300 employer-stated)	Fifth Third Bank / Software Engineer Co-Op - Enterprise Finance Applications - Summer 2027 @ Cincinnati, OH	Company=Fifth Third Bank; Role=Software Engineer Co-Op - Enterprise Finance Applications - Summer 2027; Category=Software; Location=Cincinnati, OH; Skills=Java, LLMs, Node.js, Angular; Posted=Aug 20, 2026; Apply=[Apply](https://fifththird.wd5.myworkdayjobs.com/53careers/job/Cincinnati-OH/Software-Engineer-Co-Op---Enterprise-Finance-Applications---Summer-2027_R71588)
Summer 2027 (300 employer-stated)	First National Bank / Summer 2027 AI and Innovation Intern - Pittsburgh, PA 🛂 @ Pittsburgh, PA	Company=First National Bank; Role=Summer 2027 AI and Innovation Intern - Pittsburgh, PA; Category=Data & ML/AI; Location=Pittsburgh, PA; Skills=LLMs; Posted=Sep 01, 2026; Apply=[Apply](https://fnbcorp.wd501.myworkdayjobs.com/FNBCORP/job/Pittsburgh-PA/Summer-2027-AI-and-Innovation-Intern---Pittsburgh--PA_2026-01811)
Summer 2027 (300 employer-stated)	First National Bank / Summer 2027 AI/ML Modeler Intern 🛂 @ Pittsburgh, PA	Company=First National Bank; Role=Summer 2027 AI/ML Modeler Intern; Category=Data & ML/AI; Location=Pittsburgh, PA; Skills=Python, SQL, scikit-learn, Pandas; Posted=Sep 01, 2026; Apply=[Apply](https://fnbcorp.wd501.myworkdayjobs.com/FNBCORP/job/Pittsburgh-PA/Summer-2027-AI-ML-Modeler-Intern_2026-01851)
Summer 2027 (300 employer-stated)	First National Bank / Summer 2027 Data Science Intern - Pittsburgh, PA 🛂 @ Pittsburgh, PA	Company=First National Bank; Role=Summer 2027 Data Science Intern - Pittsburgh, PA; Category=Data & ML/AI; Location=Pittsburgh, PA; Skills=No skills listed; Posted=Sep 01, 2026; Apply=[Apply](https://fnbcorp.wd501.myworkdayjobs.com/FNBCORP/job/Pittsburgh-PA/Summer-2027-Data-Science-Intern---Pittsburgh--PA_2026-02016)
Summer 2027 (300 employer-stated)	Five Rings / Summer Intern 2027 - Quantitative Trader @ New York	Company=Five Rings; Role=Summer Intern 2027 - Quantitative Trader; Category=Quant; Location=New York; Skills=No skills listed; Posted=Jul 14, 2026; Apply=[Apply](https://job-boards.greenhouse.io/fiveringsllc/jobs/5139668008)
Summer 2027 (300 employer-stated)	Five Rings / Summer Intern 2027 - Software Developer @ New York	Company=Five Rings; Role=Summer Intern 2027 - Software Developer; Category=Software; Location=New York; Skills=Python, C++, Linux; Posted=Jul 14, 2026; Apply=[Apply](https://job-boards.greenhouse.io/fiveringsllc/jobs/5349707008)
Summer 2027 (300 employer-stated)	Freddie Mac / Multifamily Software Development Intern – Summer 2027 @ McLean, VA	Company=Freddie Mac; Role=Multifamily Software Development Intern – Summer 2027; Category=Software; Location=McLean, VA; Skills=Java, Angular, Spring, AWS; Posted=Aug 24, 2026; Apply=[Apply](https://freddiemac.wd5.myworkdayjobs.com/External/job/McLean-VA/Multifamily-Software-Development-Intern---Summer-2027_JR17564)
Summer 2027 (300 employer-stated)	Freddie Mac / Single-Family Software Developer Intern- Summer 2027 @ McLean, VA	Company=Freddie Mac; Role=Single-Family Software Developer Intern- Summer 2027; Category=Software; Location=McLean, VA; Skills=Python, Java, C++, Angular; Posted=Aug 24, 2026; Apply=[Apply](https://freddiemac.wd5.myworkdayjobs.com/External/job/McLean-VA/Single-Family-Software-Developer-Intern--Summer-2027_JR17544)
Summer 2027 (300 employer-stated)	Freeform / Software Engineering Intern (Summer 2027) @ Los Angeles, CA (On-site)	Company=Freeform; Role=Software Engineering Intern (Summer 2027); Category=Software; Location=Los Angeles, CA (On-site); Skills=C++, Linux; Posted=Aug 14, 2026; Apply=[Apply](https://job-boards.greenhouse.io/freeformfuturecorp/jobs/7872198003)
